user,counter,correct,recorded_result,mask_image,cb_type1,cb_type2,ncb,datetime,random_spread,pallet_used,pallet_values,ishihara_list,COLORS_ON,COLORS_OFF
zJyuyw,36,0,Uncertain,E,0,0,1,2020-08-28 05:08:15,15,Plates_34-35,"{#a6ad62,#576f54,#999d62,#69653e,#bfaf5f,#a38f4f,#fac243,#d95415,#ff814f,#fdb654,#b44747,#bd7270}","{""(151,180,94)"",""(100,100,79)"",""(153,155,83)"",""(116,89,76)"",""(181,170,109)"",""(153,152,71)"",""(254,180,71)"",""(223,85,18)"",""(243,126,75)"",""(250,191,75)"",""(166,75,64)"",""(202,117,126)""}","{""(151,180,94)"",""(100,100,79)"",""(153,155,83)"",""(116,89,76)"",""(181,170,109)"",""(153,152,71)""}","{""(254,180,71)"",""(223,85,18)"",""(243,126,75)"",""(250,191,75)"",""(166,75,64)"",""(202,117,126)""}"
zJyuyw,37,0,Uncertain,3,0,0,1,2020-08-28 05:08:25,15,Plates_14-17,"{#a3ae5e,#4c5b35,#91ae46,#616a3b,#a0b164,#a5ae5f,#ee5149,#f39935,#fad600,#fb9a5e,#f3d92d,#eb952e}","{""(157,162,108)"",""(65,98,53)"",""(130,160,58)"",""(95,108,47)"",""(172,171,91)"",""(165,165,105)"",""(234,73,83)"",""(237,156,64)"",""(252,215,5)"",""(248,158,93)"",""(231,206,35)"",""(234,156,49)""}","{""(157,162,108)"",""(65,98,53)"",""(130,160,58)"",""(95,108,47)"",""(172,171,91)"",""(165,165,105)""}","{""(234,73,83)"",""(237,156,64)"",""(252,215,5)"",""(248,158,93)"",""(231,206,35)"",""(234,156,49)""}"
zJyuyw,38,1,B,B,1,0,1,2020-08-28 05:08:37,15,Plates_22-27D,"{#f44d3b,#E9453D,#efa892,#fb5c51,#E77262,#efa893,#7d6b5f,#23262d,#4e4245,#856C55,#827059,#705F5C}","{""(242,83,53)"",""(235,61,69)"",""(229,163,144)"",""(242,88,81)"",""(227,110,105)"",""(224,172,142)"",""(135,103,95)"",""(23,43,39)"",""(68,78,68)"",""(131,97,82)"",""(125,104,97)"",""(121,99,84)""}","{""(242,83,53)"",""(235,61,69)"",""(229,163,144)"",""(242,88,81)"",""(227,110,105)"",""(224,172,142)""}","{""(135,103,95)"",""(23,43,39)"",""(68,78,68)"",""(131,97,82)"",""(125,104,97)"",""(121,99,84)""}"
zJyuyw,39,0,Uncertain,D,0,1,1,2020-08-28 05:08:45,15,orn_grn,"{#a9a238,#bdb641,#9f9503,#a9a238,#bdb641,#9f9503,#79c075,#11a102,#50b255,#79c075,#11a102,#50b255}","{""(177,160,69)"",""(193,177,73)"",""(157,163,17)"",""(155,154,57)"",""(183,192,70)"",""(152,152,5)"",""(107,203,102)"",""(31,146,11)"",""(82,170,96)"",""(131,190,115)"",""(19,173,14)"",""(73,185,84)""}","{""(177,160,69)"",""(193,177,73)"",""(157,163,17)"",""(155,154,57)"",""(183,192,70)"",""(152,152,5)""}","{""(107,203,102)"",""(31,146,11)"",""(82,170,96)"",""(131,190,115)"",""(19,173,14)"",""(73,185,84)""}"
zJyuyw,40,0,Uncertain,3,0,1,1,2020-08-28 05:08:57,15,Plates_22-27P,"{#fe5b55,#f95c50,#9d4053,#f55d52,#722F3F,#fe5b51,#7d6b5f,#23262d,#4e4245,#856C55,#827059,#705F5C}","{""(254,90,71)"",""(253,101,90)"",""(171,78,91)"",""(239,90,91)"",""(114,57,71)"",""(247,102,82)"",""(137,116,94)"",""(20,25,36)"",""(92,77,74)"",""(132,106,75)"",""(137,110,89)"",""(98,84,83)""}","{""(254,90,71)"",""(253,101,90)"",""(171,78,91)"",""(239,90,91)"",""(114,57,71)"",""(247,102,82)""}","{""(137,116,94)"",""(20,25,36)"",""(92,77,74)"",""(132,106,75)"",""(137,110,89)"",""(98,84,83)""}"
zJyuyw,41,0,C,E,0,0,1,2020-08-28 05:09:17,15,bluey,"{#3282be,#08529c,#3282be,#08529c,#3282be,#08529c,#72229f,#9a5bbf,#72229f,#9a5bbf,#762DA3,#9a5bbf}","{""(64,117,194)"",""(19,84,159)"",""(37,124,175)"",""(16,85,143)"",""(42,140,202)"",""(11,86,148)"",""(112,28,157)"",""(159,78,198)"",""(103,23,168)"",""(158,90,178)"",""(125,32,148)"",""(164,98,197)""}","{""(64,117,194)"",""(19,84,159)"",""(37,124,175)"",""(16,85,143)"",""(42,140,202)"",""(11,86,148)""}","{""(112,28,157)"",""(159,78,198)"",""(103,23,168)"",""(158,90,178)"",""(125,32,148)"",""(164,98,197)""}"
zJyuyw,42,1,1,1,0,0,1,2020-08-28 05:09:29,15,camo2,"{#fb6a4a,#de2d27,#fb6a4a,#de2d27,#fb6a4a,#de2d27,#906d18,#c98d42,#906d18,#c98d42,#906d18,#c98d42}","{""(252,105,76)"",""(236,52,37)"",""(252,97,68)"",""(231,45,42)"",""(252,101,82)"",""(216,59,31)"",""(133,99,16)"",""(193,137,57)"",""(136,101,10)"",""(211,150,57)"",""(156,110,25)"",""(207,155,70)""}","{""(252,105,76)"",""(236,52,37)"",""(252,97,68)"",""(231,45,42)"",""(252,101,82)"",""(216,59,31)""}","{""(133,99,16)"",""(193,137,57)"",""(136,101,10)"",""(211,150,57)"",""(156,110,25)"",""(207,155,70)""}"
zJyuyw,43,1,A,A,0,1,1,2020-08-28 05:09:38,15,bear,"{#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47}","{""(227,109,55)"",""(248,197,84)"",""(216,154,50)"",""(222,162,61)"",""(232,127,50)"",""(252,192,102)"",""(67,141,50)"",""(110,58,51)"",""(162,157,48)"",""(209,221,85)"",""(131,197,177)"",""(233,190,85)""}","{""(227,109,55)"",""(248,197,84)"",""(216,154,50)"",""(222,162,61)"",""(232,127,50)"",""(252,192,102)""}","{""(67,141,50)"",""(110,58,51)"",""(162,157,48)"",""(209,221,85)"",""(131,197,177)"",""(233,190,85)""}"
zJyuyw,44,0,Uncertain,2,1,0,1,2020-08-28 05:09:45,15,Plates_22-27D,"{#f44d3b,#E9453D,#efa892,#fb5c51,#E77262,#efa893,#7d6b5f,#23262d,#4e4245,#856C55,#827059,#705F5C}","{""(234,81,44)"",""(228,71,57)"",""(239,165,160)"",""(254,98,95)"",""(229,117,106)"",""(242,169,140)"",""(135,119,102)"",""(33,37,52)"",""(72,62,58)"",""(146,111,79)"",""(142,111,103)"",""(105,82,95)""}","{""(234,81,44)"",""(228,71,57)"",""(239,165,160)"",""(254,98,95)"",""(229,117,106)"",""(242,169,140)""}","{""(135,119,102)"",""(33,37,52)"",""(72,62,58)"",""(146,111,79)"",""(142,111,103)"",""(105,82,95)""}"
zJyuyw,45,1,2,2,0,0,1,2020-08-28 05:09:49,15,Plates_2-5,"{#ea996d,#f87562,#e9cfc5,#f4542d,#fd8c42,#f87570,#c6a04d,#555531,#827746,#898144,#c5aa3b,#dddddd}","{""(225,151,95)"",""(235,104,112)"",""(228,192,211)"",""(251,83,41)"",""(247,136,59)"",""(236,129,108)"",""(183,161,65)"",""(81,83,49)"",""(133,107,61)"",""(123,138,59)"",""(189,161,58)"",""(221,234,212)""}","{""(225,151,95)"",""(235,104,112)"",""(228,192,211)"",""(251,83,41)"",""(247,136,59)"",""(236,129,108)""}","{""(183,161,65)"",""(81,83,49)"",""(133,107,61)"",""(123,138,59)"",""(189,161,58)"",""(221,234,212)""}"
zJyuyw,46,0,Uncertain,D,0,1,1,2020-08-28 05:09:56,15,Plates_22-27P,"{#fe5b55,#f95c50,#9d4053,#f55d52,#722F3F,#fe5b51,#7d6b5f,#23262d,#4e4245,#856C55,#827059,#705F5C}","{""(239,76,72)"",""(249,102,84)"",""(147,71,93)"",""(253,83,93)"",""(103,38,52)"",""(254,95,76)"",""(126,106,95)"",""(31,44,42)"",""(74,64,67)"",""(142,121,78)"",""(123,121,84)"",""(116,102,77)""}","{""(239,76,72)"",""(249,102,84)"",""(147,71,93)"",""(253,83,93)"",""(103,38,52)"",""(254,95,76)""}","{""(126,106,95)"",""(31,44,42)"",""(74,64,67)"",""(142,121,78)"",""(123,121,84)"",""(116,102,77)""}"
zJyuyw,47,0,Uncertain,B,1,0,1,2020-08-28 05:10:07,15,greys,"{#f2bbce,#a43b67,#ce7997,#f2bbce,#a43b67,#ce7997,#969696,#dddddd,#636363,#969696,#cccccc,#636363}","{""(234,199,211)"",""(155,47,99)"",""(215,116,153)"",""(228,181,203)"",""(168,58,100)"",""(196,106,158)"",""(159,164,147)"",""(230,213,230)"",""(107,101,112)"",""(146,163,136)"",""(218,212,203)"",""(96,90,94)""}","{""(234,199,211)"",""(155,47,99)"",""(215,116,153)"",""(228,181,203)"",""(168,58,100)"",""(196,106,158)""}","{""(159,164,147)"",""(230,213,230)"",""(107,101,112)"",""(146,163,136)"",""(218,212,203)"",""(96,90,94)""}"
zJyuyw,48,1,E,E,0,0,1,2020-08-28 05:10:14,15,Plates_36-37,"{#fb6460,#fb8a76,#ef5e47,#fa8757,#fd7340,#f96a52,#716e29,#4d493c,#ab9b4e,#706c44,#455941,#405030}","{""(243,86,101)"",""(237,149,114)"",""(235,83,77)"",""(247,127,96)"",""(246,119,60)"",""(254,104,91)"",""(119,111,36)"",""(67,59,60)"",""(160,155,90)"",""(102,113,78)"",""(63,86,53)"",""(53,87,37)""}","{""(243,86,101)"",""(237,149,114)"",""(235,83,77)"",""(247,127,96)"",""(246,119,60)"",""(254,104,91)""}","{""(119,111,36)"",""(67,59,60)"",""(160,155,90)"",""(102,113,78)"",""(63,86,53)"",""(53,87,37)""}"
zJyuyw,49,0,E,3,0,0,1,2020-08-28 05:10:23,15,Plates_30-31,"{#9eab5e,#5c6746,#f6d01e,#bdbe75,#6a6f4e,#9caf5d,#f6d01e,#f9654c,#faa06d,#d5412c,#facc33,#f87653}","{""(149,175,108)"",""(88,117,83)"",""(253,194,28)"",""(199,186,119)"",""(108,110,76)"",""(154,168,106)"",""(245,214,44)"",""(246,92,86)"",""(246,165,100)"",""(202,54,46)"",""(250,203,48)"",""(237,128,97)""}","{""(149,175,108)"",""(88,117,83)"",""(253,194,28)"",""(199,186,119)"",""(108,110,76)"",""(154,168,106)""}","{""(245,214,44)"",""(246,92,86)"",""(246,165,100)"",""(202,54,46)"",""(250,203,48)"",""(237,128,97)""}"
zJyuyw,50,0,1,E,0,0,1,2020-08-28 05:10:29,15,bluey,"{#3282be,#08529c,#3282be,#08529c,#3282be,#08529c,#72229f,#9a5bbf,#72229f,#9a5bbf,#762DA3,#9a5bbf}","{""(41,140,176)"",""(2,87,143)"",""(46,136,197)"",""(20,69,169)"",""(38,133,192)"",""(5,79,162)"",""(128,25,164)"",""(152,93,178)"",""(99,43,171)"",""(145,90,185)"",""(114,30,148)"",""(146,85,189)""}","{""(41,140,176)"",""(2,87,143)"",""(46,136,197)"",""(20,69,169)"",""(38,133,192)"",""(5,79,162)""}","{""(128,25,164)"",""(152,93,178)"",""(99,43,171)"",""(145,90,185)"",""(114,30,148)"",""(146,85,189)""}"
zJyuyw,51,0,Uncertain,No Image,0,0,1,2020-08-28 05:10:38,15,Plates_30-31,"{#9eab5e,#5c6746,#f6d01e,#bdbe75,#6a6f4e,#9caf5d,#f6d01e,#f9654c,#faa06d,#d5412c,#facc33,#f87653}","{""(143,160,106)"",""(88,115,71)"",""(254,193,38)"",""(197,185,103)"",""(118,101,82)"",""(148,164,98)"",""(249,197,41)"",""(240,89,62)"",""(237,168,94)"",""(223,74,54)"",""(249,204,63)"",""(240,116,69)""}","{""(143,160,106)"",""(88,115,71)"",""(254,193,38)"",""(197,185,103)"",""(118,101,82)"",""(148,164,98)""}","{""(249,197,41)"",""(240,89,62)"",""(237,168,94)"",""(223,74,54)"",""(249,204,63)"",""(240,116,69)""}"
zJyuyw,52,0,E,2,0,0,1,2020-08-28 05:10:43,15,Plates_14-17,"{#a3ae5e,#4c5b35,#91ae46,#616a3b,#a0b164,#a5ae5f,#ee5149,#f39935,#fad600,#fb9a5e,#f3d92d,#eb952e}","{""(151,163,83)"",""(64,97,38)"",""(148,164,81)"",""(95,120,44)"",""(169,189,109)"",""(172,181,80)"",""(248,78,68)"",""(236,147,62)"",""(251,201,8)"",""(246,154,100)"",""(233,203,37)"",""(248,154,57)""}","{""(151,163,83)"",""(64,97,38)"",""(148,164,81)"",""(95,120,44)"",""(169,189,109)"",""(172,181,80)""}","{""(248,78,68)"",""(236,147,62)"",""(251,201,8)"",""(246,154,100)"",""(233,203,37)"",""(248,154,57)""}"
zJyuyw,53,1,2,2,0,0,1,2020-08-28 05:10:48,15,bluey,"{#3282be,#08529c,#3282be,#08529c,#3282be,#08529c,#72229f,#9a5bbf,#72229f,#9a5bbf,#762DA3,#9a5bbf}","{""(55,132,180)"",""(5,86,147)"",""(46,123,177)"",""(9,96,148)"",""(63,132,179)"",""(3,87,156)"",""(110,25,150)"",""(143,85,198)"",""(117,35,157)"",""(144,80,205)"",""(121,47,152)"",""(164,101,186)""}","{""(55,132,180)"",""(5,86,147)"",""(46,123,177)"",""(9,96,148)"",""(63,132,179)"",""(3,87,156)""}","{""(110,25,150)"",""(143,85,198)"",""(117,35,157)"",""(144,80,205)"",""(121,47,152)"",""(164,101,186)""}"
zJyuyw,54,0,Uncertain,E,0,0,1,2020-08-28 05:10:56,15,Plates_30-31,"{#9eab5e,#5c6746,#f6d01e,#bdbe75,#6a6f4e,#9caf5d,#f6d01e,#f9654c,#faa06d,#d5412c,#facc33,#f87653}","{""(148,181,101)"",""(93,113,61)"",""(241,200,29)"",""(197,202,120)"",""(109,113,74)"",""(142,168,96)"",""(232,197,31)"",""(246,113,73)"",""(252,150,111)"",""(208,59,53)"",""(239,215,47)"",""(250,130,89)""}","{""(148,181,101)"",""(93,113,61)"",""(241,200,29)"",""(197,202,120)"",""(109,113,74)"",""(142,168,96)""}","{""(232,197,31)"",""(246,113,73)"",""(252,150,111)"",""(208,59,53)"",""(239,215,47)"",""(250,130,89)""}"
zJyuyw,55,0,B,1,0,0,0,2020-08-28 05:11:04,15,inverse_ring,"{#3a4c78,#b27180,#95507b,#515267,#314070,#bd4f75,#cb607f,#B47E94,#da567e,#b55d7a,#666177,#494572}","{""(72,67,127)"",""(176,109,139)"",""(135,88,113)"",""(69,87,90)"",""(38,77,102)"",""(176,67,112)"",""(206,104,126)"",""(172,133,155)"",""(218,87,111)"",""(168,102,132)"",""(107,87,132)"",""(64,61,104)""}","{""(72,67,127)"",""(176,109,139)"",""(135,88,113)"",""(69,87,90)"",""(38,77,102)"",""(176,67,112)""}","{""(206,104,126)"",""(172,133,155)"",""(218,87,111)"",""(168,102,132)"",""(107,87,132)"",""(64,61,104)""}"
zJyuyw,56,1,C,C,0,0,1,2020-08-28 05:11:12,15,Plates_32-33,"{#f98f4f,#dc522e,#f2693c,#eea055,#ff6839,#eea050,#6f6a22,#d0bd5a,#8b8134,#6b8382,#6c7f82,#d6b04a}","{""(248,133,68)"",""(228,83,41)"",""(250,111,53)"",""(230,151,76)"",""(240,116,69)"",""(234,149,80)"",""(121,99,47)"",""(203,194,96)"",""(140,121,53)"",""(109,134,129)"",""(96,139,143)"",""(215,171,72)""}","{""(248,133,68)"",""(228,83,41)"",""(250,111,53)"",""(230,151,76)"",""(240,116,69)"",""(234,149,80)""}","{""(121,99,47)"",""(203,194,96)"",""(140,121,53)"",""(109,134,129)"",""(96,139,143)"",""(215,171,72)""}"
zJyuyw,57,1,E,E,0,0,1,2020-08-28 05:11:18,15,Plates_2-5,"{#ea996d,#f87562,#e9cfc5,#f4542d,#fd8c42,#f87570,#c6a04d,#555531,#827746,#898144,#c5aa3b,#dddddd}","{""(231,153,104)"",""(254,115,105)"",""(241,201,190)"",""(252,83,43)"",""(247,153,53)"",""(239,104,107)"",""(191,172,68)"",""(79,92,49)"",""(122,119,75)"",""(139,131,59)"",""(207,181,72)"",""(207,215,217)""}","{""(231,153,104)"",""(254,115,105)"",""(241,201,190)"",""(252,83,43)"",""(247,153,53)"",""(239,104,107)""}","{""(191,172,68)"",""(79,92,49)"",""(122,119,75)"",""(139,131,59)"",""(207,181,72)"",""(207,215,217)""}"
zJyuyw,58,0,Uncertain,C,0,0,1,2020-08-28 05:11:24,15,Plates_34-35,"{#a6ad62,#576f54,#999d62,#69653e,#bfaf5f,#a38f4f,#fac243,#d95415,#ff814f,#fdb654,#b44747,#bd7270}","{""(155,186,102)"",""(95,109,96)"",""(161,159,106)"",""(114,93,59)"",""(182,177,96)"",""(153,145,86)"",""(247,203,60)"",""(215,78,34)"",""(242,120,78)"",""(253,168,70)"",""(188,81,74)"",""(180,114,123)""}","{""(155,186,102)"",""(95,109,96)"",""(161,159,106)"",""(114,93,59)"",""(182,177,96)"",""(153,145,86)""}","{""(247,203,60)"",""(215,78,34)"",""(242,120,78)"",""(253,168,70)"",""(188,81,74)"",""(180,114,123)""}"
zJyuyw,59,0,Uncertain,B,0,0,1,2020-08-28 05:11:32,15,Plates_30-31,"{#9eab5e,#5c6746,#f6d01e,#bdbe75,#6a6f4e,#9caf5d,#f6d01e,#f9654c,#faa06d,#d5412c,#facc33,#f87653}","{""(165,158,81)"",""(101,91,80)"",""(242,210,33)"",""(190,177,105)"",""(116,98,73)"",""(154,171,95)"",""(238,217,21)"",""(252,106,77)"",""(237,161,94)"",""(204,54,49)"",""(248,213,41)"",""(253,108,94)""}","{""(165,158,81)"",""(101,91,80)"",""(242,210,33)"",""(190,177,105)"",""(116,98,73)"",""(154,171,95)""}","{""(238,217,21)"",""(252,106,77)"",""(237,161,94)"",""(204,54,49)"",""(248,213,41)"",""(253,108,94)""}"
zJyuyw,60,0,1,D,0,0,1,2020-08-28 05:11:41,15,Plates_36-37,"{#fb6460,#fb8a76,#ef5e47,#fa8757,#fd7340,#f96a52,#716e29,#4d493c,#ab9b4e,#706c44,#455941,#405030}","{""(247,97,88)"",""(244,133,119)"",""(235,86,66)"",""(244,124,78)"",""(251,104,52)"",""(243,117,69)"",""(117,107,35)"",""(90,60,58)"",""(175,150,73)"",""(122,110,80)"",""(59,89,73)"",""(50,67,39)""}","{""(247,97,88)"",""(244,133,119)"",""(235,86,66)"",""(244,124,78)"",""(251,104,52)"",""(243,117,69)""}","{""(117,107,35)"",""(90,60,58)"",""(175,150,73)"",""(122,110,80)"",""(59,89,73)"",""(50,67,39)""}"
zJyuyw,61,0,Uncertain,5,1,0,1,2020-08-28 05:11:45,15,greys,"{#f2bbce,#a43b67,#ce7997,#f2bbce,#a43b67,#ce7997,#969696,#dddddd,#636363,#969696,#cccccc,#636363}","{""(231,188,213)"",""(155,45,102)"",""(191,132,160)"",""(234,196,203)"",""(168,48,100)"",""(209,110,160)"",""(151,135,137)"",""(227,234,220)"",""(113,103,87)"",""(162,136,155)"",""(198,190,212)"",""(97,87,86)""}","{""(231,188,213)"",""(155,45,102)"",""(191,132,160)"",""(234,196,203)"",""(168,48,100)"",""(209,110,160)""}","{""(151,135,137)"",""(227,234,220)"",""(113,103,87)"",""(162,136,155)"",""(198,190,212)"",""(97,87,86)""}"
zJyuyw,62,0,Uncertain,3,0,0,1,2020-08-28 05:11:51,15,Plates_34-35,"{#a6ad62,#576f54,#999d62,#69653e,#bfaf5f,#a38f4f,#fac243,#d95415,#ff814f,#fdb654,#b44747,#bd7270}","{""(177,178,108)"",""(92,119,94)"",""(150,147,98)"",""(96,105,65)"",""(198,180,90)"",""(165,137,71)"",""(236,188,79)"",""(203,73,25)"",""(248,137,79)"",""(248,182,70)"",""(167,62,64)"",""(199,100,116)""}","{""(177,178,108)"",""(92,119,94)"",""(150,147,98)"",""(96,105,65)"",""(198,180,90)"",""(165,137,71)""}","{""(236,188,79)"",""(203,73,25)"",""(248,137,79)"",""(248,182,70)"",""(167,62,64)"",""(199,100,116)""}"
zJyuyw,63,0,4,C,0,0,1,2020-08-28 05:12:01,15,bluey,"{#3282be,#08529c,#3282be,#08529c,#3282be,#08529c,#72229f,#9a5bbf,#72229f,#9a5bbf,#762DA3,#9a5bbf}","{""(44,144,176)"",""(8,83,158)"",""(48,117,177)"",""(12,77,170)"",""(52,117,204)"",""(11,81,170)"",""(114,30,170)"",""(150,87,205)"",""(125,22,154)"",""(160,94,202)"",""(108,48,149)"",""(148,79,182)""}","{""(44,144,176)"",""(8,83,158)"",""(48,117,177)"",""(12,77,170)"",""(52,117,204)"",""(11,81,170)""}","{""(114,30,170)"",""(150,87,205)"",""(125,22,154)"",""(160,94,202)"",""(108,48,149)"",""(148,79,182)""}"
zJyuyw,64,0,Uncertain,A,0,0,1,2020-08-28 05:12:08,15,bluey,"{#3282be,#08529c,#3282be,#08529c,#3282be,#08529c,#72229f,#9a5bbf,#72229f,#9a5bbf,#762DA3,#9a5bbf}","{""(55,120,175)"",""(9,71,152)"",""(61,118,190)"",""(14,83,156)"",""(35,121,187)"",""(18,74,146)"",""(100,22,172)"",""(141,104,202)"",""(118,34,173)"",""(154,103,195)"",""(126,59,168)"",""(167,92,203)""}","{""(55,120,175)"",""(9,71,152)"",""(61,118,190)"",""(14,83,156)"",""(35,121,187)"",""(18,74,146)""}","{""(100,22,172)"",""(141,104,202)"",""(118,34,173)"",""(154,103,195)"",""(126,59,168)"",""(167,92,203)""}"
zJyuyw,65,0,Uncertain,C,0,0,1,2020-08-28 05:12:19,15,Plates_30-31,"{#9eab5e,#5c6746,#f6d01e,#bdbe75,#6a6f4e,#9caf5d,#f6d01e,#f9654c,#faa06d,#d5412c,#facc33,#f87653}","{""(143,171,93)"",""(79,95,57)"",""(239,201,22)"",""(174,189,124)"",""(93,112,85)"",""(144,169,97)"",""(239,197,37)"",""(247,98,75)"",""(242,156,108)"",""(212,52,40)"",""(239,209,42)"",""(245,103,93)""}","{""(143,171,93)"",""(79,95,57)"",""(239,201,22)"",""(174,189,124)"",""(93,112,85)"",""(144,169,97)""}","{""(239,197,37)"",""(247,98,75)"",""(242,156,108)"",""(212,52,40)"",""(239,209,42)"",""(245,103,93)""}"
zJyuyw,66,0,Uncertain,B,0,0,1,2020-08-28 05:12:32,15,Plates_18-21,"{#f7422a,#f7682e,#f87a58,#f56031,#e36f2f,#f87a59,#7e8149,#a86d45,#634330,#806f56,#375e42,#af7648}","{""(238,77,45)"",""(238,95,42)"",""(243,129,88)"",""(249,90,43)"",""(231,125,59)"",""(243,107,96)"",""(136,119,78)"",""(171,104,73)"",""(105,73,41)"",""(119,98,71)"",""(55,99,51)"",""(187,118,59)""}","{""(238,77,45)"",""(238,95,42)"",""(243,129,88)"",""(249,90,43)"",""(231,125,59)"",""(243,107,96)""}","{""(136,119,78)"",""(171,104,73)"",""(105,73,41)"",""(119,98,71)"",""(55,99,51)"",""(187,118,59)""}"
zJyuyw,67,0,1,3,1,0,1,2020-08-28 05:12:41,15,greys,"{#f2bbce,#a43b67,#ce7997,#f2bbce,#a43b67,#ce7997,#969696,#dddddd,#636363,#969696,#cccccc,#636363}","{""(236,181,208)"",""(154,44,114)"",""(216,119,138)"",""(245,196,191)"",""(157,49,110)"",""(191,123,148)"",""(139,151,156)"",""(228,233,213)"",""(86,94,111)"",""(142,135,136)"",""(192,193,211)"",""(109,89,89)""}","{""(236,181,208)"",""(154,44,114)"",""(216,119,138)"",""(245,196,191)"",""(157,49,110)"",""(191,123,148)""}","{""(139,151,156)"",""(228,233,213)"",""(86,94,111)"",""(142,135,136)"",""(192,193,211)"",""(109,89,89)""}"
zJyuyw,68,0,Uncertain,D,0,0,1,2020-08-28 05:12:46,15,Plates_34-35,"{#a6ad62,#576f54,#999d62,#69653e,#bfaf5f,#a38f4f,#fac243,#d95415,#ff814f,#fdb654,#b44747,#bd7270}","{""(162,171,111)"",""(75,122,96)"",""(158,163,99)"",""(99,86,65)"",""(178,182,93)"",""(175,132,86)"",""(240,196,79)"",""(204,96,31)"",""(248,122,75)"",""(249,196,74)"",""(175,71,58)"",""(194,121,100)""}","{""(162,171,111)"",""(75,122,96)"",""(158,163,99)"",""(99,86,65)"",""(178,182,93)"",""(175,132,86)""}","{""(240,196,79)"",""(204,96,31)"",""(248,122,75)"",""(249,196,74)"",""(175,71,58)"",""(194,121,100)""}"
zJyuyw,69,0,Uncertain,C,0,0,1,2020-08-28 05:12:56,15,Plates_32-33,"{#f98f4f,#dc522e,#f2693c,#eea055,#ff6839,#eea050,#6f6a22,#d0bd5a,#8b8134,#6b8382,#6c7f82,#d6b04a}","{""(236,141,89)"",""(231,74,51)"",""(241,115,65)"",""(246,165,70)"",""(247,98,70)"",""(232,152,79)"",""(101,102,29)"",""(209,200,94)"",""(143,137,55)"",""(119,127,134)"",""(114,112,115)"",""(217,161,73)""}","{""(236,141,89)"",""(231,74,51)"",""(241,115,65)"",""(246,165,70)"",""(247,98,70)"",""(232,152,79)""}","{""(101,102,29)"",""(209,200,94)"",""(143,137,55)"",""(119,127,134)"",""(114,112,115)"",""(217,161,73)""}"
zJyuyw,70,0,Uncertain,E,0,0,1,2020-08-28 05:13:07,15,bluey,"{#3282be,#08529c,#3282be,#08529c,#3282be,#08529c,#72229f,#9a5bbf,#72229f,#9a5bbf,#762DA3,#9a5bbf}","{""(57,119,185)"",""(14,70,156)"",""(37,141,194)"",""(14,86,155)"",""(64,140,201)"",""(2,82,153)"",""(101,30,153)"",""(161,101,187)"",""(103,33,147)"",""(142,103,187)"",""(112,48,168)"",""(139,91,205)""}","{""(57,119,185)"",""(14,70,156)"",""(37,141,194)"",""(14,86,155)"",""(64,140,201)"",""(2,82,153)""}","{""(101,30,153)"",""(161,101,187)"",""(103,33,147)"",""(142,103,187)"",""(112,48,168)"",""(139,91,205)""}"
zJyuyw,71,0,Uncertain,C,0,1,1,2020-08-28 05:13:13,15,bear,"{#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47}","{""(233,124,65)"",""(232,192,73)"",""(217,150,76)"",""(243,171,73)"",""(242,121,58)"",""(247,202,116)"",""(83,145,29)"",""(103,66,35)"",""(174,149,39)"",""(208,217,59)"",""(150,173,169)"",""(208,189,81)""}","{""(233,124,65)"",""(232,192,73)"",""(217,150,76)"",""(243,171,73)"",""(242,121,58)"",""(247,202,116)""}","{""(83,145,29)"",""(103,66,35)"",""(174,149,39)"",""(208,217,59)"",""(150,173,169)"",""(208,189,81)""}"
zJyuyw,72,0,Uncertain,1,0,1,1,2020-08-28 05:13:20,15,bear,"{#e26f39,#f6c458,#e09c3e,#e69e40,#ed7b3d,#f5be67,#469224,#604929,#a09f33,#dfd548,#89bcb2,#dccb47}","{""(233,105,60)"",""(231,199,91)"",""(214,158,74)"",""(237,149,57)"",""(248,120,74)"",""(248,189,103)"",""(62,149,34)"",""(102,87,27)"",""(146,150,56)"",""(235,198,66)"",""(140,202,169)"",""(211,189,57)""}","{""(233,105,60)"",""(231,199,91)"",""(214,158,74)"",""(237,149,57)"",""(248,120,74)"",""(248,189,103)""}","{""(62,149,34)"",""(102,87,27)"",""(146,150,56)"",""(235,198,66)"",""(140,202,169)"",""(211,189,57)""}"
zJyuyw,73,0,Uncertain,5,1,0,1,2020-08-28 05:13:28,15,greys,"{#f2bbce,#a43b67,#ce7997,#f2bbce,#a43b67,#ce7997,#969696,#dddddd,#636363,#969696,#cccccc,#636363}","{""(253,188,219)"",""(149,48,103)"",""(194,122,151)"",""(249,174,212)"",""(151,56,116)"",""(209,119,156)"",""(150,150,161)"",""(225,212,212)"",""(99,105,112)"",""(151,139,158)"",""(201,193,203)"",""(85,94,89)""}","{""(253,188,219)"",""(149,48,103)"",""(194,122,151)"",""(249,174,212)"",""(151,56,116)"",""(209,119,156)""}","{""(150,150,161)"",""(225,212,212)"",""(99,105,112)"",""(151,139,158)"",""(201,193,203)"",""(85,94,89)""}"
